"","gene","module_n","module_color"
"925","HDAC9_containing",15,"midnightblue"
"926","TMEM196_like",1,"turquoise"
"927","G16576",2,"blue"
"928","G1658",20,"royalblue"
"929","G16591",25,"orange"
"930","WIPF3_containing",7,"black"
"931","SCRN1_G16600",3,"brown"
"932","SCRN1_containing",20,"royalblue"
"933","G1661",2,"blue"
"934","MIR218-2_containing",2,"blue"
"935","G16630",19,"lightyellow"
"936","G16631",7,"black"
"937","G16668",2,"blue"
"938","G16677",11,"greenyellow"
"939","CREB5_like",17,"grey60"
"940","HMGN2_G1669",1,"turquoise"
"941","G16694",2,"blue"
"942","G16696",7,"black"
"943","PLEKHA8_like",2,"blue"
"944","MTURN_like",9,"magenta"
"945","G16707",2,"blue"
"946","G16708",6,"red"
"947","G16715",6,"red"
"948","G16716",1,"turquoise"
"949","SCRN1_G16726",9,"magenta"
"950","G16730",4,"yellow"
"951","G16735",10,"purple"
"952","G16737",29,"saddlebrown"
"953","G16738",6,"red"
"954","G16741",29,"saddlebrown"
"955","PDE1C_containing",9,"magenta"
"956","G16749",6,"red"
"957","G16769",2,"blue"
"958","G16779",1,"turquoise"
"959","G16780",11,"greenyellow"
"960","RP9_containing_G16781",9,"magenta"
"961","G16785",9,"magenta"
"962","G16788",31,"paleturquoise"
"963","G16798",1,"turquoise"
"964","G16799",31,"paleturquoise"
"965","CDK13_G16806",21,"darkred"
"966","G1683",6,"red"
"967","G16833",4,"yellow"
"968","G16840",7,"black"
"969","GLI3_containing",9,"magenta"
"970","G1685",1,"turquoise"
"971","G1686",2,"blue"
"972","G16862",1,"turquoise"
"973","G16864",1,"turquoise"
"974","G16868",4,"yellow"
"975","G16880",5,"green"
"976","G16883",1,"turquoise"
"977","IGFBP3",17,"grey60"
"978","G16892",5,"green"
"979","G16899",6,"red"
"980","TRIP11_containing_G16900",6,"red"
"981","G16932",2,"blue"
"982","G16940",7,"black"
"983","G16943",5,"green"
"984","G16952",1,"turquoise"
"985","G16957",29,"saddlebrown"
"986","G16982",29,"saddlebrown"
"987","G16983",2,"blue"
"988","G16984",1,"turquoise"
"989","G16987",34,"darkmagenta"
"990","G16991",2,"blue"
"991","G16994",2,"blue"
"992","G16998",2,"blue"
"993","G17041",29,"saddlebrown"
"994","G17052",9,"magenta"
"995","G17053",15,"midnightblue"
"996","MTMR3_like",5,"green"
"997","G17061",13,"salmon"
"998","G17062",9,"magenta"
"999","SLU7",3,"brown"
"1000","G17099",2,"blue"
"1001","SF3A1_containing",1,"turquoise"
"1002","G17106",6,"red"
"1003","G17114",7,"black"
"1004","G17128",10,"purple"
"1005","PIK3IP1",2,"blue"
"1006","G17149",1,"turquoise"
"1007","G17156",3,"brown"
"1008","PRR14L_containing",7,"black"
"1009","G17174",6,"red"
"1010","G17189",1,"turquoise"
"1011","G1720",2,"blue"
"1012","G17219",7,"black"
"1013","EPS15_like",9,"magenta"
"1014","G17254",7,"black"
"1015","G17258",2,"blue"
"1016","G17259",3,"brown"
"1017","G17260",3,"brown"
"1018","G17265",7,"black"
"1019","G17286",11,"greenyellow"
"1020","G173",1,"turquoise"
"1021","TMEM132B_G17328",4,"yellow"
"1022","G17358",4,"yellow"
"1023","G17370",22,"darkgreen"
"1024","AACSP1_containing",2,"blue"
"1025","G17390",1,"turquoise"
"1026","SRSF3_G17416",2,"blue"
"1027","G17417",2,"blue"
"1028","G17438",7,"black"
"1029","AKAP1",0,"grey"
"1030","G1744",5,"green"
"1031","G17473",12,"tan"
"1032","CBX3_containing",2,"blue"
"1033","G17483",8,"pink"
"1034","G17501",7,"black"
"1035","PTMA_G17509",1,"turquoise"
"1036","CYFIP2_like",9,"magenta"
"1037","G17521",5,"green"
"1038","G17524",7,"black"
"1039","G17535",2,"blue"
"1040","G17539",2,"blue"
"1041","G17543",2,"blue"
"1042","KCNQ1OT1_like_G1757",2,"blue"
"1043","G1760",2,"blue"
"1044","G17605",29,"saddlebrown"
"1045","G17611",6,"red"
"1046","G17612",1,"turquoise"
"1047","SGCD_like",20,"royalblue"
"1048","G17664",2,"blue"
"1049","G1768",2,"blue"
"1050","G17682",7,"black"
"1051","G17705",4,"yellow"
"1052","MSI1",5,"green"
"1053","G17731",1,"turquoise"
"1054","ZCCHC7_containing",1,"turquoise"
"1055","G17766",1,"turquoise"
"1056","G17788",7,"black"
"1057","G17791",2,"blue"
"1058","G17799",5,"green"
"1059","ZRANB1_containing",1,"turquoise"
"1060","G17804",6,"red"
"1061","G1783",9,"magenta"
"1062","MED13L_containing",0,"grey"
"1063","HRK_containing",7,"black"
"1064","NOS1_containing",1,"turquoise"
"1065","KSR2_containing",7,"black"
"1066","G17874",5,"green"
"1067","G17876",2,"blue"
"1068","G17879",15,"midnightblue"
"1069","G1788",0,"grey"
"1070","G17880",8,"pink"
"1071","G17885",6,"red"
"1072","G17886",7,"black"
"1073","G17908",1,"turquoise"
"1074","G17918",10,"purple"
"1075","G17922",2,"blue"
"1076","G17947",1,"turquoise"
"1077","G17952",1,"turquoise"
"1078","SETD1B",7,"black"
"1079","G17956",7,"black"
"1080","G1796",17,"grey60"
"1081","G17963",2,"blue"
"1082","G17997",6,"red"
"1083","G180",3,"brown"
"1084","G18004",11,"greenyellow"
"1085","G1801",18,"lightgreen"
"1086","G18025",2,"blue"
"1087","G18040",1,"turquoise"
"1088","G18055",20,"royalblue"
"1089","G18056",1,"turquoise"
"1090","G18059",8,"pink"
"1091","G18063",0,"grey"
"1092","G1807",1,"turquoise"
"1093","THAP12_G18072",1,"turquoise"
"1094","G18074",9,"magenta"
"1095","G18079",0,"grey"
"1096","G1808",3,"brown"
"1097","G18088",6,"red"
"1098","G18092",6,"red"
"1099","G18108",2,"blue"
"1100","G18109",3,"brown"
"1101","G18114",2,"blue"
"1102","G18140",16,"lightcyan"
"1103","G18144",2,"blue"
"1104","G18159",11,"greenyellow"
"1105","PRICKLE2_containing",4,"yellow"
"1106","THAP12_G18182",30,"steelblue"
"1107","G18188",2,"blue"
"1108","G18189",2,"blue"
"1109","G18195",2,"blue"
"1110","G18201",15,"midnightblue"
"1111","PTPRG",11,"greenyellow"
"1112","G18229",10,"purple"
"1113","G18242",2,"blue"
"1114","G18252",1,"turquoise"
"1115","G18285",3,"brown"
"1116","G18286",2,"blue"
"1117","DCP1A",2,"blue"
"1118","G18312",6,"red"
"1119","G18346",2,"blue"
"1120","SAR1B_containing",14,"cyan"
"1121","GALNT15_containing",12,"tan"
"1122","SATB1_containing",7,"black"
"1123","G18371",5,"green"
"1124","GPR26_containing",2,"blue"
"1125","G18401",1,"turquoise"
"1126","ZNF385D_containing",20,"royalblue"
"1127","G18415",3,"brown"
"1128","G18416",3,"brown"
"1129","G18429",8,"pink"
"1130","GPD1L_like",1,"turquoise"
"1131","G18437",25,"orange"
"1132","DYNC1LI1_like",1,"turquoise"
"1133","G18448",4,"yellow"
"1134","G1848",1,"turquoise"
"1135","G18513",5,"green"
"1136","G18527",2,"blue"
"1137","ACVR2B_G18537",2,"blue"
"1138","G18539",2,"blue"
"1139","G18541",27,"white"
"1140","G18557",7,"black"
"1141","G18564",2,"blue"
"1142","G18565",25,"orange"
"1143","G18567",2,"blue"
"1144","G18568",1,"turquoise"
"1145","G1858",2,"blue"
"1146","G18582",1,"turquoise"
"1147","G18597",2,"blue"
"1148","G18603",2,"blue"
"1149","G18604",2,"blue"
"1150","G18608",2,"blue"
"1151","G18618",7,"black"
"1152","G18625",2,"blue"
"1153","G18628",2,"blue"
"1154","G18649",2,"blue"
"1155","G18650",2,"blue"
"1156","G18652",5,"green"
"1157","G18658",33,"darkolivegreen"
"1158","G18664",6,"red"
"1159","G18676",2,"blue"
"1160","G18678",2,"blue"
"1161","G18681",2,"blue"
"1162","G18683",7,"black"
"1163","G1870",4,"yellow"
"1164","G18706",7,"black"
"1165","G18710",2,"blue"
"1166","G18717",1,"turquoise"
"1167","G18718",2,"blue"
"1168","SMARCC1",1,"turquoise"
"1169","G18732",15,"midnightblue"
"1170","G1874",2,"blue"
"1171","G18741",2,"blue"
"1172","G18761",1,"turquoise"
"1173","G18823",1,"turquoise"
"1174","KIF3A_containing",9,"magenta"
"1175","G18839",7,"black"
"1176","G18840",7,"black"
"1177","G18849",9,"magenta"
"1178","G18865",1,"turquoise"
"1179","G18874",2,"blue"
"1180","G18884",2,"blue"
"1181","G18897",3,"brown"
"1182","ACSL6_containing",1,"turquoise"
"1183","TPM4_containing",12,"tan"
"1184","G18929",2,"blue"
"1185","G18937",2,"blue"
"1186","G18972",2,"blue"
"1187","G18986",15,"midnightblue"
"1188","G18994",1,"turquoise"
"1189","G1900",7,"black"
"1190","G19025",3,"brown"
"1191","MIR181C_containing",1,"turquoise"
"1192","G19033",11,"greenyellow"
"1193","CACNA1A_G19039",7,"black"
"1194","G19044",1,"turquoise"
"1195","G19058",2,"blue"
"1196","G1906",20,"royalblue"
"1197","G19095",2,"blue"
"1198","G19100",11,"greenyellow"
"1199","G19121",1,"turquoise"
"1200","G19134",1,"turquoise"
"1201","ELAVL3",1,"turquoise"
"1202","G19145",7,"black"
"1203","G19156",1,"turquoise"
"1204","G19168",2,"blue"
"1205","BZW1_G19170",1,"turquoise"
"1206","G19175",1,"turquoise"
"1207","G19190",2,"blue"
"1208","G19192",2,"blue"
"1209","G19206",2,"blue"
"1210","G1921",9,"magenta"
"1211","G19213",9,"magenta"
"1212","G19218",6,"red"
"1213","G19238",1,"turquoise"
"1214","G19239",11,"greenyellow"
"1215","G19264",19,"lightyellow"
"1216","ZNF558_like_G19266",2,"blue"
"1217","ZNF699_like_G19270",3,"brown"
"1218","G19271",2,"blue"
"1219","G19272",27,"white"
"1220","G19273",7,"black"
"1221","ZNF699_like_G19278",2,"blue"
"1222","G19284",1,"turquoise"
"1223","G19290",2,"blue"
"1224","ELAVL1_like",3,"brown"
"1225","G19301",2,"blue"
"1226","G19311",1,"turquoise"
"1227","CDK2AP1",1,"turquoise"
"1228","G19377",7,"black"
"1229","G1938",31,"paleturquoise"
"1230","G19383",2,"blue"
"1231","G19386",6,"red"
"1232","G19389",1,"turquoise"
"1233","G19433",5,"green"
"1234","G19442",9,"magenta"
"1235","G19445",7,"black"
"1236","SEMA6B",1,"turquoise"
"1237","G19462",8,"pink"
"1238","G1948",2,"blue"
"1239","G19489",10,"purple"
"1240","G1949",6,"red"
"1241","G19492",21,"darkred"
"1242","G19494",7,"black"
"1243","ZBTB7A_containing_G19495",2,"blue"
"1244","G19496",7,"black"
"1245","PIAS4_containing",2,"blue"
"1246","G19501",1,"turquoise"
"1247","ZBTB7A_containing_G19503",2,"blue"
"1248","G1952",3,"brown"
"1249","G19523",2,"blue"
"1250","G19526",2,"blue"
"1251","G19535",13,"salmon"
"1252","G19567",5,"green"
"1253","G19575",15,"midnightblue"
"1254","G19577",2,"blue"
"1255","G19581",2,"blue"
"1256","G19606",1,"turquoise"
"1257","G19614",2,"blue"
"1258","G19626",2,"blue"
"1259","G19627",2,"blue"
"1260","G19629",8,"pink"
"1261","G19646",1,"turquoise"
"1262","G19650",26,"darkorange"
"1263","G19664",6,"red"
"1264","G1969",2,"blue"
"1265","G19690",2,"blue"
"1266","G19709",2,"blue"
"1267","G19727",7,"black"
"1268","G19738",6,"red"
"1269","G1974",2,"blue"
"1270","G19745",2,"blue"
"1271","G19748",0,"grey"
"1272","G19766",1,"turquoise"
"1273","G19780",32,"violet"
"1274","G19793",15,"midnightblue"
"1275","TNS1_G19812",1,"turquoise"
"1276","G19813",5,"green"
"1277","G19817",2,"blue"
"1278","G19820",22,"darkgreen"
"1279","G19824",0,"grey"
"1280","RNF130_containing",3,"brown"
"1281","G19854",22,"darkgreen"
"1282","G19858",0,"grey"
"1283","G19878",2,"blue"
"1284","G19881",8,"pink"
"1285","G19891",1,"turquoise"
"1286","G19912",2,"blue"
"1287","G19915",7,"black"
"1288","G19918",9,"magenta"
"1289","G19923",7,"black"
"1290","G19936",2,"blue"
"1291","G19937",15,"midnightblue"
"1292","G19941",6,"red"
"1293","G19945",2,"blue"
"1294","G19946",2,"blue"
"1295","ZNF625_containing_G19950",3,"brown"
"1296","ZNF844_containing_G19951",1,"turquoise"
"1297","G19955",1,"turquoise"
"1298","G19960",1,"turquoise"
"1299","G19961",2,"blue"
"1300","NLGN4X_containing",1,"turquoise"
"1301","G19980",12,"tan"
"1302","ZNF354C_containing",2,"blue"
"1303","G19993",6,"red"
"1304","G19997",5,"green"
"1305","G20006",29,"saddlebrown"
"1306","G2001",18,"lightgreen"
"1307","ZNF124_containing_G20029",2,"blue"
"1308","G20032",2,"blue"
"1309","G20054",11,"greenyellow"
"1310","G20077",0,"grey"
"1311","G20141",3,"brown"
"1312","G20157",2,"blue"
"1313","G20171",0,"grey"
"1314","G20184",6,"red"
"1315","G20206",11,"greenyellow"
"1316","G20217",22,"darkgreen"
"1317","G20226",11,"greenyellow"
"1318","G2023",15,"midnightblue"
"1319","G20233",11,"greenyellow"
"1320","UBE2N_G20235",1,"turquoise"
"1321","UBE2N_like_G20236",4,"yellow"
"1322","G20241",2,"blue"
"1323","G20242",2,"blue"
"1324","G20248",0,"grey"
"1325","G20265",2,"blue"
"1326","G20274",1,"turquoise"
"1327","G20284",2,"blue"
"1328","G20291",2,"blue"
"1329","G20300",2,"blue"
"1330","G2032",2,"blue"
"1331","G20343",2,"blue"
"1332","G20350",7,"black"
"1333","G20353",2,"blue"
"1334","G20354",5,"green"
"1335","G20356",10,"purple"
"1336","G20359",2,"blue"
"1337","G20363",1,"turquoise"
"1338","G20364",11,"greenyellow"
"1339","G20365",6,"red"
"1340","G20367",7,"black"
"1341","G20368",7,"black"
"1342","G2037",1,"turquoise"
"1343","POLR2L_containing",1,"turquoise"
"1344","G20372",6,"red"
"1345","G20375",7,"black"
"1346","G20393",7,"black"
"1347","G20400",2,"blue"
"1348","G20424",13,"salmon"
"1349","G20435",1,"turquoise"
"1350","GPRIN1",1,"turquoise"
"1351","G20476",25,"orange"
"1352","G20504",5,"green"
"1353","G2051",1,"turquoise"
"1354","G20513",0,"grey"
"1355","G20518",19,"lightyellow"
"1356","G20526",1,"turquoise"
"1357","G20555",1,"turquoise"
"1358","G20575",4,"yellow"
"1359","G20578",8,"pink"
"1360","G20601",1,"turquoise"
"1361","G20611",1,"turquoise"
"1362","SNX32_containing",2,"blue"
"1363","G20614",2,"blue"
"1364","G20617",2,"blue"
"1365","G20619",2,"blue"
"1366","G20647",1,"turquoise"
"1367","G20652",13,"salmon"
"1368","MALAT1_G20666",2,"blue"
"1369","G20677",0,"grey"
"1370","SF1",2,"blue"
"1371","NRXN2",9,"magenta"
"1372","G20718",11,"greenyellow"
"1373","G20719",11,"greenyellow"
"1374","G20726",5,"green"
"1375","G20753",15,"midnightblue"
"1376","PLA2G16",1,"turquoise"
"1377","G20768",2,"blue"
"1378","G2077",6,"red"
"1379","G20788",1,"turquoise"
"1380","G20797",30,"steelblue"
"1381","G20800",1,"turquoise"
"1382","AHNAK_G20817",6,"red"
"1383","AHNAK_G20818",5,"green"
"1384","AHNAK_G20820",6,"red"
"1385","G20826",2,"blue"
"1386","GRK6_containing",0,"grey"
"1387","G20831",8,"pink"
"1388","G20832",1,"turquoise"
"1389","G20842",6,"red"
"1390","G20859",6,"red"
"1391","G20860",7,"black"
"1392","G20874",7,"black"
"1393","G20924",6,"red"
"1394","G2094",1,"turquoise"
"1395","G20945",12,"tan"
"1396","G20968",5,"green"
"1397","G2097",1,"turquoise"
"1398","G20970",1,"turquoise"
"1399","G2099",1,"turquoise"
"1400","G21005",6,"red"
"1401","G21015",4,"yellow"
"1402","MTCH2_containing",3,"brown"
"1403","G21043",1,"turquoise"
"1404","G21059",2,"blue"
"1405","G21060",2,"blue"
"1406","G21062",9,"magenta"
"1407","G21065",1,"turquoise"
"1408","G2107",1,"turquoise"
"1409","G21087",3,"brown"
"1410","G21090",35,"sienna3"
"1411","PRDM11_containing",2,"blue"
"1412","G21098",2,"blue"
"1413","G21115",1,"turquoise"
"1414","G21142",1,"turquoise"
"1415","G21143",12,"tan"
"1416","G21150",7,"black"
"1417","G21183",11,"greenyellow"
"1418","G21189",1,"turquoise"
"1419","G2119",26,"darkorange"
"1420","G21194",1,"turquoise"
"1421","G2120",7,"black"
"1422","KIAA1549L_like",1,"turquoise"
"1423","G21219",3,"brown"
"1424","BDNF_like",15,"midnightblue"
"1425","SMAD5_like",2,"blue"
"1426","LIN7C_like",0,"grey"
"1427","CCDC34_like",1,"turquoise"
"1428","G21247",1,"turquoise"
"1429","G21255",7,"black"
"1430","G21256",6,"red"
"1431","G21257",12,"tan"
"1432","SVIP_containing",1,"turquoise"
"1433","G2127",2,"blue"
"1434","G21278",24,"darkgrey"
"1435","SMIM32_like",5,"green"
"1436","QSER1_like",7,"black"
"1437","G21300",32,"violet"
"1438","G21304",5,"green"
"1439","G21309",17,"grey60"
"1440","G21316",16,"lightcyan"
"1441","G21318",1,"turquoise"
"1442","G21322",6,"red"
"1443","G21337",2,"blue"
"1444","G21339",2,"blue"
"1445","KLHL3_containing",2,"blue"
"1446","PIK3C2A_G21352",9,"magenta"
"1447","PLEKHA7_like",1,"turquoise"
"1448","PIK3C2A_G21357",1,"turquoise"
"1449","G21358",1,"turquoise"
"1450","G21359",1,"turquoise"
"1451","G21362",2,"blue"
"1452","G21373",1,"turquoise"
"1453","G21378",6,"red"
"1454","G21380",11,"greenyellow"
"1455","G21385",2,"blue"
"1456","TEAD1_like",6,"red"
"1457","G21412",2,"blue"
"1458","G21413",2,"blue"
"1459","G21414",2,"blue"
"1460","G21437",7,"black"
"1461","G21451",1,"turquoise"
"1462","G21460",4,"yellow"
"1463","G21466",2,"blue"
"1464","G21502",1,"turquoise"
"1465","PSMA6",1,"turquoise"
"1466","G21510",1,"turquoise"
"1467","CDC42SE2_G21545",1,"turquoise"
"1468","G21547",1,"turquoise"
"1469","G21554",4,"yellow"
"1470","G21555",1,"turquoise"
"1471","G21559",9,"magenta"
"1472","HCG11_G21563",3,"brown"
"1473","G21566",3,"brown"
"1474","THAP12_G2157",3,"brown"
"1475","P2RY2_containing",1,"turquoise"
"1476","G21609",1,"turquoise"
"1477","G21623",1,"turquoise"
"1478","G21634",2,"blue"
"1479","G21636",1,"turquoise"
"1480","G21638",4,"yellow"
"1481","G21643",2,"blue"
"1482","GVQW3_G21665",2,"blue"
"1483","G21666",2,"blue"
"1484","THAP12_like_G21674",3,"brown"
"1485","MAP6_like",2,"blue"
"1486","WARS2-AS1_containing",10,"purple"
"1487","ACER3_containing",4,"yellow"
"1488","G2169",17,"grey60"
"1489","G21715",1,"turquoise"
"1490","G21716",4,"yellow"
"1491","G21719",2,"blue"
"1492","G21726",2,"blue"
"1493","G21727",2,"blue"
"1494","G21728",2,"blue"
"1495","G21737",2,"blue"
"1496","RAB30_containing",2,"blue"
"1497","G21740",1,"turquoise"
"1498","G21750",4,"yellow"
"1499","TMEM135",2,"blue"
"1500","G21765",1,"turquoise"
"1501","G21769",7,"black"
"1502","G21774",2,"blue"
"1503","G21784",4,"yellow"
"1504","G21786",15,"midnightblue"
"1505","G21787",7,"black"
"1506","GRM5_containing",9,"magenta"
"1507","ACADSB_containing",1,"turquoise"
"1508","G21808",2,"blue"
"1509","G21811",1,"turquoise"
"1510","SMCO4_G21816",2,"blue"
"1511","AMOTL1_like",3,"brown"
"1512","G21824",14,"cyan"
"1513","G21832",2,"blue"
"1514","G21833",14,"cyan"
"1515","G2186",3,"brown"
"1516","PGR_containing",1,"turquoise"
"1517","YAP1",2,"blue"
"1518","G21894",14,"cyan"
"1519","GRIA4",1,"turquoise"
"1520","G21909",2,"blue"
"1521","G21911",2,"blue"
"1522","G21914",25,"orange"
"1523","G2192",7,"black"
"1524","GUCY1A2_containing_G21922",16,"lightcyan"
"1525","G21923",0,"grey"
"1526","G21924",9,"magenta"
"1527","GUCY1A2_containing_G21932",6,"red"
"1528","G21939",1,"turquoise"
"1529","G21942",9,"magenta"
"1530","G21945",2,"blue"
"1531","CUL5",1,"turquoise"
"1532","G21960",20,"royalblue"
